"Statsbrgskap"
,"Tid"
,"Innvandring"
,"Utvandring"
,"Nettoinnvandring"

"102","2020K1",0,0,0
"102","2020K2",0,0,0
"102","2020K3",0,0,0
"102","2020K4",0,0,0
"102","2021K1",0,0,0
"102","2021K2",0,0,0
"102","2021K3",0,0,0
"102","2021K4",0,0,0
"102","2022K1",0,0,0
"102","2022K2",0,0,0
"102","2022K3",0,0,0
"102","2022K4",0,0,0
"102","2023K1",0,0,0
"103","2007K1",169,106,63
"103","2007K2",134,155,-21
"103","2007K3",243,182,61
"103","2007K4",180,130,50
"103","2008K1",184,91,93
"103","2008K2",126,170,-44
"103","2008K3",252,206,46
"103","2008K4",156,108,48
"103","2009K1",136,131,5
"103","2009K2",124,159,-35
"103","2009K3",197,182,15
"103","2009K4",108,88,20
"103","2010K1",142,101,41
"103","2010K2",115,152,-37
"103","2010K3",177,195,-18
"103","2010K4",124,121,3
"103","2011K1",147,95,52
"103","2011K2",99,123,-24
"103","2011K3",190,175,15
"103","2011K4",110,97,13
"103","2012K1",143,79,64
"103","2012K2",71,97,-26
"103","2012K3",179,125,54
"103","2012K4",81,117,-36
"103","2013K1",118,122,-4
"103","2013K2",119,102,17
"103","2013K3",193,114,79
"103","2013K4",87,69,18
"103","2014K1",144,62,82
"103","2014K2",123,110,13
"103","2014K3",231,159,72
"103","2014K4",90,104,-14
"103","2015K1",119,94,25
"103","2015K2",97,136,-39
"103","2015K3",202,130,72
"103","2015K4",113,92,21
"103","2016K1",127,105,22
"103","2016K2",64,117,-53
"103","2016K3",202,109,93
"103","2016K4",83,100,-17
"103","2017K1",87,80,7
"103","2017K2",75,113,-38
"103","2017K3",187,144,43
"103","2017K4",84,72,12
"103","2018K1",97,36,61
"103","2018K2",103,27,76
"103","2018K3",173,48,125
"103","2018K4",91,46,45
"103","2019K1",99,45,54
"103","2019K2",66,43,23
"103","2019K3",191,121,70
"103","2019K4",116,81,35
"103","2020K1",75,62,13
"103","2020K2",42,83,-41
"103","2020K3",196,113,83
"103","2020K4",77,88,-11
"103","2021K1",82,77,5
"103","2021K2",49,92,-43
"103","2021K3",150,101,49
"103","2021K4",112,54,58
"103","2022K1",105,58,47
"103","2022K2",73,85,-12
"103","2022K3",199,111,88
"103","2022K4",92,45,47
"103","2023K1",100,61,39
"104","2007K1",0,0,0
"104","2007K2",0,0,0
"104","2007K3",0,0,0
"104","2007K4",0,0,0
"104","2008K1",0,0,0
"104","2008K2",0,0,0
"104","2008K3",0,0,0
"104","2008K4",0,0,0
"104","2009K1",0,0,0
"104","2009K2",0,0,0
"104","2009K3",0,0,0
"104","2009K4",0,0,0
"104","2010K1",0,0,0
"104","2010K2",0,0,0
"104","2010K3",0,0,0
"104","2010K4",0,0,0
"104","2011K1",0,0,0
"104","2011K2",0,0,0
"104","2011K3",0,0,0
"104","2011K4",0,0,0
"104","2012K1",0,0,0
"104","2012K2",0,0,0
"104","2012K3",0,0,0
"104","2012K4",0,0,0
"104","2013K1",0,0,0
"104","2013K2",0,0,0
"104","2013K3",0,0,0
"104","2013K4",0,0,0
"104","2014K1",0,0,0
"104","2014K2",0,0,0
"104","2014K3",0,0,0
"104","2014K4",0,0,0
"104","2015K1",0,0,0
"104","2015K2",0,0,0
"104","2015K3",0,0,0
"104","2015K4",0,0,0
"104","2016K1",0,0,0
"104","2016K2",0,0,0
"104","2016K3",0,0,0
"104","2016K4",0,0,0
"104","2017K1",0,0,0
"104","2017K2",0,0,0
"104","2017K3",0,0,0
"104","2017K4",0,0,0
"104","2018K1",0,0,0
"104","2018K2",0,0,0
"104","2018K3",0,0,0
"104","2018K4",0,0,0
"104","2019K1",0,0,0
"104","2019K2",0,0,0
"104","2019K3",0,0,0
"104","2019K4",0,0,0
"104","2020K1",0,0,0
"104","2020K2",0,0,0
"104","2020K3",0,0,0
"104","2020K4",0,0,0
"104","2021K1",0,0,0
"104","2021K2",0,0,0
"104","2021K3",0,0,0
"104","2021K4",0,0,0
"104","2022K1",0,0,0
"104","2022K2",0,0,0
"104","2022K3",0,0,0
"104","2022K4",0,0,0
"104","2023K1",0,0,0
"105","2007K1",49,32,17
"105","2007K2",69,61,8
"105","2007K3",121,112,9
"105","2007K4",37,52,-15
"105","2008K1",41,42,-1
"105","2008K2",60,90,-30
"105","2008K3",127,41,86
"105","2008K4",119,25,94
"105","2009K1",252,55,197
"105","2009K2",365,88,277
"105","2009K3",660,82,578
"105","2009K4",307,95,212
"105","2010K1",368,122,246
"105","2010K2",459,126,333
"105","2010K3",622,181,441
"105","2010K4",229,153,76
"105","2011K1",339,113,226
"105","2011K2",427,138,289
"105","2011K3",682,214,468
"105","2011K4",278,154,124
"105","2012K1",313,157,156
"105","2012K2",358,165,193
"105","2012K3",534,290,244
"105","2012K4",245,205,40
"105","2013K1",258,149,109
"105","2013K2",280,202,78
"105","2013K3",388,243,145
"105","2013K4",178,121,57
"105","2014K1",275,152,123
"105","2014K2",221,160,61
"105","2014K3",442,221,221
"105","2014K4",203,137,66
"105","2015K1",237,134,103
"105","2015K2",217,138,79
"105","2015K3",413,258,155
"105","2015K4",143,166,-23
"105","2016K1",129,190,-61
"105","2016K2",109,246,-137
"105","2016K3",281,322,-41
"105","2016K4",64,199,-135
"105","2017K1",70,217,-147
"105","2017K2",61,198,-137
"105","2017K3",158,263,-105
"105","2017K4",70,161,-91
"105","2018K1",93,122,-29
"105","2018K2",72,153,-81
"105","2018K3",189,245,-56
"105","2018K4",65,93,-28
"105","2019K1",67,84,-17
"105","2019K2",39,117,-78
"105","2019K3",131,158,-27
"105","2019K4",65,93,-28
"105","2020K1",68,81,-13
"105","2020K2",44,71,-27
"105","2020K3",133,138,-5
"105","2020K4",41,80,-39
"105","2021K1",55,59,-4
"105","2021K2",48,142,-94
"105","2021K3",69,137,-68
"105","2021K4",59,58,1
"105","2022K1",51,52,-1
"105","2022K2",40,81,-41
"105","2022K3",107,124,-17
"105","2022K4",44,44,0
"105","2023K1",44,49,-5
"106","2007K1",1092,451,641
"106","2007K2",876,585,291
"106","2007K3",1374,746,628
"106","2007K4",1090,544,546
"106","2008K1",1551,650,901
"106","2008K2",1083,672,411
"106","2008K3",1852,804,1048
"106","2008K4",1206,609,597
"106","2009K1",1686,733,953
"106","2009K2",1156,780,376
"106","2009K3",1816,882,934
"106","2009K4",1375,709,666
"106","2010K1",2541,884,1657
"106","2010K2",1297,990,307
"106","2010K3",2137,1374,763
"106","2010K4",1620,1015,605
"106","2011K1",4013,1112,2901
"106","2011K2",1076,1412,-336
"106","2011K3",1848,1671,177
"106","2011K4",1264,1172,92
"106","2012K1",1881,1028,853
"106","2012K2",968,1150,-182
"106","2012K3",1661,1499,162
"106","2012K4",1218,1004,214
"106","2013K1",1554,1045,509
"106","2013K2",1004,1022,-18
"106","2013K3",1664,1321,343
"106","2013K4",1049,827,222
"106","2014K1",1526,866,660
"106","2014K2",819,897,-78
"106","2014K3",1356,1219,137
"106","2014K4",940,863,77
"106","2015K1",1091,824,267
"106","2015K2",709,870,-161
"106","2015K3",1142,1167,-25
"106","2015K4",670,766,-96
"106","2016K1",831,773,58
"106","2016K2",504,775,-271
"106","2016K3",734,1004,-270
"106","2016K4",398,690,-292
"106","2017K1",567,605,-38
"106","2017K2",412,705,-293
"106","2017K3",734,827,-93
"106","2017K4",473,491,-18
"106","2018K1",554,496,58
"106","2018K2",417,511,-94
"106","2018K3",668,705,-37
"106","2018K4",473,450,23
"106","2019K1",465,445,20
"106","2019K2",384,436,-52
"106","2019K3",644,560,84
"106","2019K4",475,334,141
"106","2020K1",472,363,109
"106","2020K2",241,334,-93
"106","2020K3",668,476,192
"106","2020K4",413,310,103
"106","2021K1",469,276,193
"106","2021K2",415,477,-62
"106","2021K3",638,543,95
"106","2021K4",613,271,342
"106","2022K1",512,262,250
"106","2022K2",356,344,12
"106","2022K3",728,424,304
"106","2022K4",492,280,212
"106","2023K1",555,294,261
"111","2007K1",8,1,7
"111","2007K2",7,5,2
"111","2007K3",13,7,6
"111","2007K4",7,4,3
"111","2008K1",12,1,11
"111","2008K2",9,6,3
"111","2008K3",24,4,20
"111","2008K4",8,0,8
"111","2009K1",12,3,9
"111","2009K2",3,3,0
"111","2009K3",11,2,9
"111","2009K4",8,1,7
"111","2010K1",6,2,4
"111","2010K2",3,5,-2
"111","2010K3",14,4,10
"111","2010K4",11,2,9
"111","2011K1",12,3,9
"111","2011K2",12,1,11
"111","2011K3",13,8,5
"111","2011K4",13,3,10
"111","2012K1",13,2,11
"111","2012K2",9,3,6
"111","2012K3",28,4,24
"111","2012K4",12,6,6
"111","2013K1",22,6,16
"111","2013K2",13,1,12
"111","2013K3",19,5,14
"111","2013K4",15,2,13
"111","2014K1",32,8,24
"111","2014K2",17,6,11
"111","2014K3",25,2,23
"111","2014K4",31,9,22
"111","2015K1",32,1,31
"111","2015K2",22,7,15
"111","2015K3",54,1,53
"111","2015K4",35,12,23
"111","2016K1",39,8,31
"111","2016K2",28,8,20
"111","2016K3",38,8,30
"111","2016K4",38,7,31
"111","2017K1",48,13,35
"111","2017K2",29,5,24
"111","2017K3",48,1,47
"111","2017K4",45,12,33
"111","2018K1",30,5,25
"111","2018K2",30,5,25
"111","2018K3",47,7,40
"111","2018K4",40,4,36
"111","2019K1",41,7,34
"111","2019K2",39,3,36
"111","2019K3",48,4,44
"111","2019K4",47,5,42
"111","2020K1",35,16,19
"111","2020K2",25,11,14
"111","2020K3",41,2,39
"111","2020K4",22,9,13
"111","2021K1",27,9,18
"111","2021K2",30,4,26
"111","2021K3",49,3,46
"111","2021K4",52,8,44
"111","2022K1",54,8,46
"111","2022K2",42,5,37
"111","2022K3",62,7,55
"111","2022K4",40,1,39
"111","2023K1",25,14,11
"114","2007K1",0,0,0
"114","2007K2",0,0,0
"114","2007K3",0,0,0
"114","2007K4",0,0,0
"114","2008K1",0,0,0
"114","2008K2",0,0,0
"114","2008K3",1,0,1
"114","2008K4",0,0,0
"114","2009K1",0,0,0
"114","2009K2",0,0,0
"114","2009K3",0,0,0
"114","2009K4",0,0,0
"114","2010K1",0,0,0
"114","2010K2",0,0,0
"114","2010K3",1,1,0
"114","2010K4",0,0,0
"114","2011K1",0,0,0
"114","2011K2",0,0,0
"114","2011K3",0,0,0
"114","2011K4",1,0,1
"114","2012K1",0,0,0
"114","2012K2",0,0,0
"114","2012K3",1,0,1
"114","2012K4",0,0,0
"114","2013K1",0,0,0
"114","2013K2",0,0,0
"114","2013K3",0,0,0
"114","2013K4",0,0,0
"114","2014K1",0,0,0
"114","2014K2",0,0,0
"114","2014K3",0,0,0
"114","2014K4",0,0,0
"114","2015K1",0,0,0
"114","2015K2",0,0,0
"114","2015K3",0,0,0
"114","2015K4",0,0,0
"114","2016K1",0,0,0
"114","2016K2",0,0,0
"114","2016K3",0,0,0
"114","2016K4",0,0,0
"114","2017K1",0,0,0
"114","2017K2",0,0,0
"114","2017K3",0,0,0
"114","2017K4",0,0,0
"114","2018K1",0,0,0
"114","2018K2",0,0,0
"114","2018K3",0,0,0
"114","2018K4",0,0,0
"114","2019K1",0,0,0
"114","2019K2",0,0,0
"114","2019K3",0,0,0
"114","2019K4",0,0,0
"114","2020K1",0,0,0
"114","2020K2",0,0,0
"114","2020K3",0,0,0
"114","2020K4",0,0,0
"114","2021K1",0,0,0
"114","2021K2",0,0,0
"114","2021K3",0,0,0
"114","2021K4",0,0,0
"114","2022K1",0,0,0
"114","2022K2",0,0,0
"114","2022K3",0,1,-1
"114","2022K4",0,0,0
"114","2023K1",0,0,0
"120","2007K1",9,5,4
"120","2007K2",9,1,8
"120","2007K3",23,9,14
"120","2007K4",25,3,22
"120","2008K1",29,4,25
"120","2008K2",8,8,0
"120","2008K3",25,4,21
"120","2008K4",16,6,10
"120","2009K1",14,3,11
"120","2009K2",12,6,6
"120","2009K3",28,7,21
"120","2009K4",21,2,19
"120","2010K1",16,7,9
"120","2010K2",5,8,-3
"120","2010K3",29,6,23
"120","2010K4",14,5,9
"120","2011K1",22,5,17
"120","2011K2",14,11,3
"120","2011K3",32,7,25
"120","2011K4",20,4,16
"120","2012K1",23,2,21
"120","2012K2",18,1,17
"120","2012K3",32,7,25
"120","2012K4",24,6,18
"120","2013K1",12,10,2
"120","2013K2",22,3,19
"120","2013K3",28,10,18
"120","2013K4",14,1,13
"120","2014K1",19,11,8
"120","2014K2",9,1,8
"120","2014K3",21,6,15
"120","2014K4",10,5,5
"120","2015K1",11,6,5
"120","2015K2",9,2,7
"120","2015K3",10,6,4
"120","2015K4",18,10,8
"120","2016K1",11,2,9
"120","2016K2",14,6,8
"120","2016K3",15,13,2
"120","2016K4",11,14,-3
"120","2017K1",14,6,8
"120","2017K2",14,1,13
"120","2017K3",27,6,21
"120","2017K4",25,1,24
"120","2018K1",21,5,16
"120","2018K2",12,4,8
"120","2018K3",23,3,20
"120","2018K4",26,4,22
"120","2019K1",12,6,6
"120","2019K2",15,1,14
"120","2019K3",20,6,14
"120","2019K4",27,2,25
"120","2020K1",4,2,2
"120","2020K2",11,7,4
"120","2020K3",31,1,30
"120","2020K4",11,3,8
"120","2021K1",14,6,8
"120","2021K2",10,6,4
"120","2021K3",33,2,31
"120","2021K4",23,9,14
"120","2022K1",20,3,17
"120","2022K2",38,4,34
"120","2022K3",71,6,65
"120","2022K4",31,3,28
"120","2023K1",25,3,22
"112","2007K1",9,4,5
"112","2007K2",14,8,6
"112","2007K3",33,11,22
"112","2007K4",40,1,39
"112","2008K1",42,6,36
"112","2008K2",23,10,13
"112","2008K3",34,13,21
"112","2008K4",25,9,16
"112","2009K1",37,17,20
"112","2009K2",21,13,8
"112","2009K3",22,9,13
"112","2009K4",39,6,33
"112","2010K1",29,2,27
"112","2010K2",25,16,9
"112","2010K3",55,26,29
"112","2010K4",12,12,0
"112","2011K1",28,14,14
"112","2011K2",20,12,8
"112","2011K3",68,27,41
"112","2011K4",30,17,13
"112","2012K1",25,9,16
"112","2012K2",16,5,11
"112","2012K3",51,15,36
"112","2012K4",31,9,22
"112","2013K1",39,11,28
"112","2013K2",21,23,-2
"112","2013K3",47,17,30
"112","2013K4",44,19,25
"112","2014K1",26,16,10
"112","2014K2",25,16,9
"112","2014K3",49,14,35
"112","2014K4",18,12,6
"112","2015K1",22,19,3
"112","2015K2",23,21,2
"112","2015K3",52,16,36
"112","2015K4",23,22,1
"112","2016K1",29,17,12
"112","2016K2",16,19,-3
"112","2016K3",41,30,11
"112","2016K4",22,34,-12
"112","2017K1",22,18,4
"112","2017K2",19,16,3
"112","2017K3",32,21,11
"112","2017K4",26,29,-3
"112","2018K1",25,11,14
"112","2018K2",23,16,7
"112","2018K3",48,17,31
"112","2018K4",45,18,27
"112","2019K1",23,8,15
"112","2019K2",26,13,13
"112","2019K3",31,30,1
"112","2019K4",44,8,36
"112","2020K1",36,23,13
"112","2020K2",11,12,-1
"112","2020K3",43,9,34
"112","2020K4",18,7,11
"112","2021K1",31,21,10
"112","2021K2",16,26,-10
"112","2021K3",40,21,19
"112","2021K4",51,7,44
"112","2022K1",41,9,32
"112","2022K2",27,27,0
"112","2022K3",58,29,29
"112","2022K4",47,22,25
"112","2023K1",37,11,26
"155","2007K1",27,14,13
"155","2007K2",25,8,17
"155","2007K3",43,6,37
"155","2007K4",52,8,44
"155","2008K1",50,10,40
"155","2008K2",60,5,55
"155","2008K3",35,3,32
"155","2008K4",53,4,49
"155","2009K1",32,9,23
"155","2009K2",28,16,12
"155","2009K3",36,8,28
"155","2009K4",34,7,27
"155","2010K1",24,17,7
"155","2010K2",21,16,5
"155","2010K3",48,15,33
"155","2010K4",18,19,-1
"155","2011K1",17,9,8
"155","2011K2",17,19,-2
"155","2011K3",39,16,23
"155","2011K4",34,17,17
"155","2012K1",30,6,24
"155","2012K2",32,8,24
"155","2012K3",46,10,36
"155","2012K4",51,10,41
"155","2013K1",37,9,28
"155","2013K2",31,13,18
"155","2013K3",45,12,33
"155","2013K4",59,12,47
"155","2014K1",42,8,34
"155","2014K2",41,6,35
"155","2014K3",41,10,31
"155","2014K4",42,5,37
"155","2015K1",50,16,34
"155","2015K2",31,8,23
"155","2015K3",59,7,52
"155","2015K4",82,21,61
"155","2016K1",40,8,32
"155","2016K2",42,7,35
"155","2016K3",56,13,43
"155","2016K4",41,9,32
"155","2017K1",49,9,40
"155","2017K2",41,15,26
"155","2017K3",50,7,43
"155","2017K4",54,10,44
"155","2018K1",43,9,34
"155","2018K2",47,5,42
"155","2018K3",49,4,45
"155","2018K4",55,5,50
"155","2019K1",64,10,54
"155","2019K2",71,11,60
"155","2019K3",45,11,34
"155","2019K4",58,3,55
"155","2020K1",36,7,29
"155","2020K2",31,12,19
"155","2020K3",40,7,33
"155","2020K4",28,10,18
"155","2021K1",23,14,9
"155","2021K2",13,18,-5
"155","2021K3",34,5,29
